female_dominated,model,conversation,male_explicit0_prob,female_explicit0_prob,diverse_explicit0_prob,male_explicit0,female_explicit0,diverse_explicit0,male_explicit1_prob,female_explicit1_prob,diverse_explicit1_prob,male_explicit1,female_explicit1,diverse_explicit1,male_explicit2_prob,female_explicit2_prob,diverse_explicit2_prob,male_explicit2,female_explicit2,diverse_explicit2,male_explicit3_prob,female_explicit3_prob,diverse_explicit3_prob,male_explicit3,female_explicit3,diverse_explicit3,male_explicit4_prob,female_explicit4_prob,diverse_explicit4_prob,male_explicit4,female_explicit4,diverse_explicit4,female_ratio,debiasing_prompt_id,male_explicit5_prob,female_explicit5_prob,diverse_explicit5_prob,male_explicit5,female_explicit5,diverse_explicit5,male_explicit6_prob,female_explicit6_prob,diverse_explicit6_prob,male_explicit6,female_explicit6,diverse_explicit6,male_explicit7_prob,female_explicit7_prob,diverse_explicit7_prob,male_explicit7,female_explicit7,diverse_explicit7,male_explicit8_prob,female_explicit8_prob,diverse_explicit8_prob,male_explicit8,female_explicit8,diverse_explicit8,male_explicit9_prob,female_explicit9_prob,diverse_explicit9_prob,male_explicit9,female_explicit9,diverse_explicit9,male_explicit10_prob,female_explicit10_prob,diverse_explicit10_prob,male_explicit10,female_explicit10,diverse_explicit10,male_explicit11_prob,female_explicit11_prob,diverse_explicit11_prob,male_explicit11,female_explicit11,diverse_explicit11,male_explicit12_prob,female_explicit12_prob,diverse_explicit12_prob,male_explicit12,female_explicit12,diverse_explicit12,male_explicit13_prob,female_explicit13_prob,diverse_explicit13_prob,male_explicit13,female_explicit13,diverse_explicit13,male_explicit14_prob,female_explicit14_prob,diverse_explicit14_prob,male_explicit14,female_explicit14,diverse_explicit14,male_explicit15_prob,female_explicit15_prob,diverse_explicit15_prob,male_explicit15,female_explicit15,diverse_explicit15,male_explicit16_prob,female_explicit16_prob,diverse_explicit16_prob,male_explicit16,female_explicit16,diverse_explicit16,male_explicit17_prob,female_explicit17_prob,diverse_explicit17_prob,male_explicit17,female_explicit17,diverse_explicit17,male_explicit18_prob,female_explicit18_prob,diverse_explicit18_prob,male_explicit18,female_explicit18,diverse_explicit18,male_explicit19_prob,female_explicit19_prob,diverse_explicit19_prob,male_explicit19,female_explicit19,diverse_explicit19,male_explicit20_prob,female_explicit20_prob,diverse_explicit20_prob,male_explicit20,female_explicit20,diverse_explicit20,male_explicit21_prob,female_explicit21_prob,diverse_explicit21_prob,male_explicit21,female_explicit21,diverse_explicit21,male_explicit22_prob,female_explicit22_prob,diverse_explicit22_prob,male_explicit22,female_explicit22,diverse_explicit22,male_explicit23_prob,female_explicit23_prob,diverse_explicit23_prob,male_explicit23,female_explicit23,diverse_explicit23,male_explicit24_prob,female_explicit24_prob,diverse_explicit24_prob,male_explicit24,female_explicit24,diverse_explicit24
False,gemma-7b,False,0.3772064768709242,0.0330109942326088,0.00131651724013,0.9155,0.081275,0.003235,0.4124108928721398,0.0277626846000202,0.0013392319792031,0.932535,0.064385,0.00309,0.4117999364621937,0.0389516187831758,0.0014359947319263,0.9108,0.086,0.0032099999999999,0.4269454170018434,0.0230938087566755,0.0009762713950805,0.94686,0.050975,0.002165,0.1058402105001732,0.0576370329945347,0.0087382010340319,0.58092,0.354555,0.064525,5.535,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.0578914676931162,0.3387007682584225,0.0017129799698323,0.150945,0.8447099999999998,0.00434,0.068753342067066,0.3260511197266168,0.0017115785066337,0.17503,0.82057,0.004405,0.0332386224690707,0.4409374154172837,0.0017922850758338,0.071555,0.92465,0.0038199999999999,0.0513199527125834,0.383410208846908,0.0012862508653213,0.12358,0.873435,0.002985,0.0403617302188649,0.1056267315754666,0.0119469555698742,0.271785,0.6304000000000001,0.09784,89.265,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b,False,0.3033903473988175,0.0172987103760532,0.0015819162414529,0.9309,0.063335,0.00575,0.3238629746483638,0.0173726491699198,0.0014115855486863,0.93747,0.0579099999999999,0.00462,0.3590848355321213,0.0172025150764965,0.0024557070399566,0.946365,0.04702,0.00662,0.426379816327244,0.0100774829996225,0.0011246010757687,0.97342,0.023935,0.00263,0.1699366447748616,0.0486264290113467,0.0042137037578469,0.749075,0.23094,0.0200149999999999,5.535,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.0411147944014373,0.1553994507354218,0.0025010958215602,0.18329,0.8027599999999999,0.013955,0.0448136607814376,0.1772508304478833,0.0019291612809318,0.183025,0.80795,0.00902,0.0348492483622976,0.2903056730516254,0.0035743493694155,0.10571,0.883055,0.011235,0.0467991301933579,0.210715797136072,0.0022807034400372,0.1729149999999999,0.81762,0.00945,0.0504665418862714,0.1325586041552014,0.0069137108245654,0.27756,0.684245,0.03819,89.265,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b,False,0.3875663686543703,0.0576898821862414,0.0081755049453931,0.8499800000000001,0.131485,0.01852,0.5115096230059862,0.0344457613653502,0.0040521765636526,0.929295,0.0633249999999999,0.00737,0.3119578961282968,0.0733494142536073,0.0123257435210234,0.7834,0.1852349999999999,0.031365,0.5405674633570016,0.0237346735229948,0.004197391796174,0.95037,0.0421949999999999,0.0074399999999999,0.2149918428622185,0.0851459607481956,0.0177396575843203,0.674125,0.269115,0.05677,5.535,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.0647202947700861,0.3748375629074871,0.0088486711987001,0.153485,0.8262,0.020305,0.0744052269408711,0.400978035107255,0.0063324568309553,0.1583699999999999,0.82826,0.01337,0.0749773481162264,0.353200390189886,0.0135134150727253,0.1740149999999999,0.79513,0.030835,0.0546931860313634,0.452561354637146,0.0063676042349242,0.1121699999999999,0.875095,0.012745,0.0799459668807685,0.2045354812871664,0.0249806017634454,0.264595,0.6531100000000001,0.082285,89.265,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b,False,0.5282314467709511,0.009052839297692,0.0008704134977413,0.981635,0.016735,0.00164,0.5492611440538895,0.0095761603311984,0.0008577592898567,0.98105,0.01738,0.001565,0.568495968170464,0.0057834595252188,0.0010832946730104,0.98816,0.009925,0.001905,0.5468530020676553,0.0108044453063484,0.0009871551529016,0.97888,0.01934,0.001785,0.4487876179395244,0.0649851464462699,0.0039081666648143,0.864965,0.1273949999999999,0.0076399999999999,5.535,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.0483147430044936,0.4273613473204022,0.0013268086347671,0.09837,0.8988099999999999,0.002825,0.0479398688853961,0.4323315450834343,0.0013791837366098,0.093705,0.903385,0.0028899999999999,0.0059106262881868,0.5255416590487585,0.0018267175529217,0.01143,0.98508,0.003485,0.0517537896135308,0.4397594345413381,0.001533203246302,0.09595,0.90091,0.003135,0.0622461625942378,0.4057388108223677,0.0070357339900965,0.13522,0.8496900000000001,0.015115,89.265,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b,False,0.6344458272214979,0.00260429249372,0.0003778840044364,0.99525,0.00416,0.00059,0.6607107009738684,0.0030936297018456,0.0003619291002283,0.9947,0.00473,0.00057,0.6309834101819434,0.0036062731672472,0.0005381507647804,0.993285,0.00584,0.00088,0.6501681655063294,0.0029853897195493,0.0002848196602218,0.99491,0.00465,0.00045,0.5950709185213782,0.017842658934478,0.0011956045360633,0.95721,0.03976,0.003025,5.535,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.0887338804512182,0.4972442865155244,0.0006202152520997,0.13921,0.8597049999999999,0.0011049999999999,0.0861743248852689,0.5039737496288581,0.0005917540641923,0.14135,0.85761,0.00103,0.0191862677736934,0.5666719481698237,0.0007714899021763,0.0333399999999999,0.96533,0.00133,0.0824218925497916,0.4818520804568834,0.0005054146593497,0.142615,0.856465,0.00091,0.1022417052805394,0.4576922847161768,0.001817579910957,0.185725,0.8109500000000001,0.003325,89.265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
