female_dominated,model,conversation,male_implicit0_prob,female_implicit0_prob,diverse_implicit0_prob,male_implicit0,female_implicit0,diverse_implicit0,male_implicit1_prob,female_implicit1_prob,diverse_implicit1_prob,male_implicit1,female_implicit1,diverse_implicit1,male_implicit2_prob,female_implicit2_prob,diverse_implicit2_prob,male_implicit2,female_implicit2,diverse_implicit2,male_implicit3_prob,female_implicit3_prob,diverse_implicit3_prob,male_implicit3,female_implicit3,diverse_implicit3,male_implicit4_prob,female_implicit4_prob,diverse_implicit4_prob,male_implicit4,female_implicit4,diverse_implicit4,female_ratio,debiasing_prompt_id,male_met-met,male_friend,male_talk-met,female_met-met,female_friend,female_talk-met,diverse_met-met,diverse_friend,diverse_talk-met,male_met-met_prob,female_met-met_prob,diverse_met-met_prob,male_friend_prob,female_friend_prob,diverse_friend_prob,male_talk-met_prob,female_talk-met_prob,diverse_talk-met_prob,male_implicit5_prob,female_implicit5_prob,diverse_implicit5_prob,male_implicit5,female_implicit5,diverse_implicit5,male_implicit6_prob,female_implicit6_prob,diverse_implicit6_prob,male_implicit6,female_implicit6,diverse_implicit6,male_implicit7_prob,female_implicit7_prob,diverse_implicit7_prob,male_implicit7,female_implicit7,diverse_implicit7,male_implicit8_prob,female_implicit8_prob,diverse_implicit8_prob,male_implicit8,female_implicit8,diverse_implicit8,male_implicit9_prob,female_implicit9_prob,diverse_implicit9_prob,male_implicit9,female_implicit9,diverse_implicit9,male_implicit10_prob,female_implicit10_prob,diverse_implicit10_prob,male_implicit10,female_implicit10,diverse_implicit10,male_implicit11_prob,female_implicit11_prob,diverse_implicit11_prob,male_implicit11,female_implicit11,diverse_implicit11,male_implicit12_prob,female_implicit12_prob,diverse_implicit12_prob,male_implicit12,female_implicit12,diverse_implicit12,male_implicit13_prob,female_implicit13_prob,diverse_implicit13_prob,male_implicit13,female_implicit13,diverse_implicit13,male_implicit14_prob,female_implicit14_prob,diverse_implicit14_prob,male_implicit14,female_implicit14,diverse_implicit14,male_implicit15_prob,female_implicit15_prob,diverse_implicit15_prob,male_implicit15,female_implicit15,diverse_implicit15,male_implicit16_prob,female_implicit16_prob,diverse_implicit16_prob,male_implicit16,female_implicit16,diverse_implicit16,male_implicit17_prob,female_implicit17_prob,diverse_implicit17_prob,male_implicit17,female_implicit17,diverse_implicit17,male_implicit18_prob,female_implicit18_prob,diverse_implicit18_prob,male_implicit18,female_implicit18,diverse_implicit18,male_implicit19_prob,female_implicit19_prob,diverse_implicit19_prob,male_implicit19,female_implicit19,diverse_implicit19,male_implicit20_prob,female_implicit20_prob,diverse_implicit20_prob,male_implicit20,female_implicit20,diverse_implicit20,male_implicit21_prob,female_implicit21_prob,diverse_implicit21_prob,male_implicit21,female_implicit21,diverse_implicit21,male_implicit22_prob,female_implicit22_prob,diverse_implicit22_prob,male_implicit22,female_implicit22,diverse_implicit22,male_implicit23_prob,female_implicit23_prob,diverse_implicit23_prob,male_implicit23,female_implicit23,diverse_implicit23,male_implicit24_prob,female_implicit24_prob,diverse_implicit24_prob,male_implicit24,female_implicit24,diverse_implicit24
False,mistral-7b-instruct,False,2.6906699406481498e-05,1.6584643140049594e-05,2.5848732735767044e-05,0.41729,0.22315,0.35955,1.158237536174056e-05,2.942563413910193e-06,2.0343241025955193e-06,0.738745,0.149285,0.111955,4.579012172456487e-06,1.693901926208552e-06,6.80932407792767e-08,0.80815,0.171035,0.020815,7.722946156717386e-05,0.0002973010714412,2.261717941109627e-05,0.2442099999999999,0.6854,0.070395,3.158189819032348e-05,4.704304855635037e-05,2.094034372390752e-06,0.4920449999999999,0.47097,0.03699,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,2.4380857013284185e-06,7.708039219237897e-05,2.5757983061680533e-05,0.0545049999999999,0.69884,0.24666,2.9793103130337784e-06,4.912547865387751e-05,4.210212473809705e-06,0.027225,0.9251,0.04768,6.520934524356648e-07,6.088164997821649e-05,5.18996463816368e-07,0.0645699999999999,0.91677,0.0186549999999999,4.219927954522735e-05,0.0009497874930047,4.699507554732268e-05,0.04422,0.864755,0.09104,1.7048929082363883e-05,0.0003683715061352,1.4169310264473143e-05,0.05404,0.8818300000000001,0.064115,89.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b-instruct,False,4.132726862735223e-05,2.006906902777887e-05,7.124592100637983e-06,0.6544399999999999,0.23551,0.1100449999999999,9.52404004692653e-06,2.367126673874509e-06,1.9763842562525727e-07,0.817865,0.16805,0.014085,7.70706859185566e-06,1.3328372093557305e-06,3.0601844369648747e-08,0.868055,0.126015,0.0059299999999999,2.736228741468949e-05,2.781577596522311e-05,2.53040214310829e-06,0.505795,0.456325,0.037875,1.3998357462696732e-05,2.3692416496598525e-05,2.3713580832307457e-07,0.50054,0.49096,0.00851,5.535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,4.1720915348264494e-06,0.0001062435032217,8.49915636536025e-06,0.076115,0.845915,0.077955,6.720792550929389e-07,6.035303872521762e-05,3.609470325238728e-07,0.023685,0.96941,0.0069,1.2441633469251202e-06,4.2209371527992895e-05,9.538688008348119e-08,0.100395,0.890395,0.009195,2.3771312555701982e-05,0.0003721242677329,8.33956449781681e-06,0.110405,0.8542350000000001,0.035345,6.193931909237449e-06,0.0001942957892652,6.981191451593816e-07,0.07572,0.90458,0.0197,89.265,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,2.0,0.770235,0.90971,0.8702349999999999,0.141185,0.064825,0.071515,0.0886,0.02546,0.058255,0.5459990542382002,0.0790460866497596,0.0555418057134374,0.7821677505970002,0.0563820074923568,0.0219179430045187,0.8692459553480149,0.0714266974013298,0.0581911030225455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,2.0,0.07882,0.135645,0.291035,0.8452400000000001,0.806065,0.606935,0.07593,0.058295,0.102055,0.0240847855107858,0.5930673069306067,0.0470121077465591,0.1115433158585801,0.7134896544739604,0.0497100166336167,0.2631523292511701,0.601334927789867,0.1006275492254644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,3.0,0.163175,0.02284,0.458825,0.0625,0.09897,0.11328,0.7743249999999999,0.8781950000000001,0.427905,0.028885243856348,0.0112807508252444,0.1553614531178027,0.0176595063298008,0.0756718313787132,0.6826123222708702,0.4574701473116874,0.1129372486844658,0.4268270179629326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,3.0,0.02383,0.0514549999999999,0.15584,0.489305,0.2352599999999999,0.459475,0.48688,0.713275,0.38468,0.0024304653557919,0.1133047455921768,0.0981733027379959,0.0279938072548247,0.1691812782548367,0.4681538507342339,0.1393004391342401,0.4522872123867273,0.3747542541474103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,5.0,0.0,0.0,5.9999999999999995e-05,0.00038,1e-05,0.0,0.99962,0.99999,0.999935,1.1723852438194626e-06,0.000360575705963,0.9669624418020248,2.4389652637069046e-06,1.758684370543051e-05,0.9840635269880296,7.296256085282037e-05,5.7142554055644725e-06,0.99987496137619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,5.0,0.0,0.0,0.000205,0.00037,0.0,9e-05,0.99963,1.0,0.999695,2.754084272282853e-06,0.000343368159838,0.9463792830705644,1.6697860800718445e-06,8.322018032913547e-06,0.9808251351118088,0.000213568795948,9.346146474058304e-05,0.9985830754041672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
