female_dominated,model,conversation,male_implicit0_prob,female_implicit0_prob,diverse_implicit0_prob,male_implicit0,female_implicit0,diverse_implicit0,male_implicit1_prob,female_implicit1_prob,diverse_implicit1_prob,male_implicit1,female_implicit1,diverse_implicit1,male_implicit2_prob,female_implicit2_prob,diverse_implicit2_prob,male_implicit2,female_implicit2,diverse_implicit2,male_implicit3_prob,female_implicit3_prob,diverse_implicit3_prob,male_implicit3,female_implicit3,diverse_implicit3,male_implicit4_prob,female_implicit4_prob,diverse_implicit4_prob,male_implicit4,female_implicit4,diverse_implicit4,female_ratio,debiasing_prompt_id,male_met-met,male_friend,male_talk-met,female_met-met,female_friend,female_talk-met,diverse_met-met,diverse_friend,diverse_talk-met,male_met-met_prob,female_met-met_prob,diverse_met-met_prob,male_friend_prob,female_friend_prob,diverse_friend_prob,male_talk-met_prob,female_talk-met_prob,diverse_talk-met_prob,male_implicit5_prob,female_implicit5_prob,diverse_implicit5_prob,male_implicit5,female_implicit5,diverse_implicit5,male_implicit6_prob,female_implicit6_prob,diverse_implicit6_prob,male_implicit6,female_implicit6,diverse_implicit6,male_implicit7_prob,female_implicit7_prob,diverse_implicit7_prob,male_implicit7,female_implicit7,diverse_implicit7,male_implicit8_prob,female_implicit8_prob,diverse_implicit8_prob,male_implicit8,female_implicit8,diverse_implicit8,male_implicit9_prob,female_implicit9_prob,diverse_implicit9_prob,male_implicit9,female_implicit9,diverse_implicit9,male_implicit10_prob,female_implicit10_prob,diverse_implicit10_prob,male_implicit10,female_implicit10,diverse_implicit10,male_implicit11_prob,female_implicit11_prob,diverse_implicit11_prob,male_implicit11,female_implicit11,diverse_implicit11,male_implicit12_prob,female_implicit12_prob,diverse_implicit12_prob,male_implicit12,female_implicit12,diverse_implicit12,male_implicit13_prob,female_implicit13_prob,diverse_implicit13_prob,male_implicit13,female_implicit13,diverse_implicit13,male_implicit14_prob,female_implicit14_prob,diverse_implicit14_prob,male_implicit14,female_implicit14,diverse_implicit14,male_implicit15_prob,female_implicit15_prob,diverse_implicit15_prob,male_implicit15,female_implicit15,diverse_implicit15,male_implicit16_prob,female_implicit16_prob,diverse_implicit16_prob,male_implicit16,female_implicit16,diverse_implicit16,male_implicit17_prob,female_implicit17_prob,diverse_implicit17_prob,male_implicit17,female_implicit17,diverse_implicit17,male_implicit18_prob,female_implicit18_prob,diverse_implicit18_prob,male_implicit18,female_implicit18,diverse_implicit18,male_implicit19_prob,female_implicit19_prob,diverse_implicit19_prob,male_implicit19,female_implicit19,diverse_implicit19,male_implicit20_prob,female_implicit20_prob,diverse_implicit20_prob,male_implicit20,female_implicit20,diverse_implicit20,male_implicit21_prob,female_implicit21_prob,diverse_implicit21_prob,male_implicit21,female_implicit21,diverse_implicit21,male_implicit22_prob,female_implicit22_prob,diverse_implicit22_prob,male_implicit22,female_implicit22,diverse_implicit22,male_implicit23_prob,female_implicit23_prob,diverse_implicit23_prob,male_implicit23,female_implicit23,diverse_implicit23,male_implicit24_prob,female_implicit24_prob,diverse_implicit24_prob,male_implicit24,female_implicit24,diverse_implicit24
False,llama3-8b,False,0.0002731274722463,8.953452725108017e-05,1.35880456355153e-05,0.732905,0.23441,0.03269,0.0007229045571875,0.0002877154285669,0.0001452466686714,0.621115,0.25,0.128885,0.0003535943076712,7.288072647496998e-05,1.462655529849144e-05,0.79206,0.1723049999999999,0.0356449999999999,0.0025912147946655,0.0008465916951535,0.0003977095122535,0.6673250000000001,0.225815,0.10685,0.0006671647213806,0.0002328885530004,9.805686229355116e-05,0.6641549999999999,0.2441199999999999,0.09174,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,0.0001539786299872,0.0001574588262883,1.4315022286833006e-05,0.4227299999999999,0.541995,0.03528,0.0002686967638509,0.0004740364820463,0.0001298766192121,0.2858699999999999,0.585925,0.12821,0.0001239082365827,0.0001991192722811,1.4378782503853862e-05,0.346165,0.61707,0.03677,0.0009815104072912,0.0020573293237247,0.0003373335701325,0.2788199999999999,0.63236,0.0888,0.0002663499002664,0.0004610621486789,5.833717934819507e-05,0.316165,0.626305,0.057525,89.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,6.0,0.579655,0.39513,0.622495,0.287505,0.5074500000000001,0.24603,0.132855,0.0974049999999999,0.1315,0.2513536281883716,0.1263575356453656,0.0593353886157273,0.2059319593012332,0.2662086106836795,0.0511834886856376,0.6043095454573632,0.238745842128992,0.1276371402665972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,6.0,0.28772,0.2068,0.29713,0.576595,0.728885,0.569315,0.13567,0.064295,0.133555,0.1237784411758184,0.2577666379511356,0.0610495081171392,0.1114684414118528,0.3971957758069038,0.034700296120718,0.2879975982010364,0.5537188738584519,0.1294121285900473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,5.0,0.486885,0.452565,0.535835,0.31459,0.411045,0.278535,0.1984999999999999,0.136365,0.1856249999999999,0.1899485200643539,0.1236729808151721,0.0781397724524139,0.2308620065450667,0.2096563346683978,0.0698695525527,0.5106657043099403,0.2654052548110485,0.176834588125348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,5.0,0.318415,0.28402,0.303945,0.48904,0.62027,0.52207,0.19254,0.0957099999999999,0.17398,0.123632508330047,0.1941652186214923,0.075397270405665,0.1520365837961435,0.3344937704503535,0.05108311669901,0.2898044183850288,0.4992759525775909,0.1658670142292976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,1.0,0.6271,0.587135,0.685395,0.335275,0.398635,0.253155,0.037635,0.0142449999999999,0.061455,0.2094807773828506,0.1112918213009833,0.0124480829341336,0.3158724963665008,0.21436273381114,0.0076404947321861,0.6624221175909042,0.2443933472037315,0.0592126288916915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,1.0,0.3152149999999999,0.209105,0.304575,0.649795,0.781055,0.63139,0.034985,0.009845,0.06403,0.107530425209552,0.2280582979321479,0.0121327862609177,0.1090387059375643,0.4138099558651447,0.0051374603121075,0.2934440933167934,0.6113941341638565,0.0616463688202201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,3.0,0.651705,0.5966899999999999,0.629645,0.26847,0.352605,0.259525,0.07983,0.05069,0.11084,0.2246845945715903,0.0926508927717804,0.0276189521886407,0.3469978153705597,0.2056449718773364,0.0296285053482278,0.6052645221352577,0.2492454528808593,0.1063001671805977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,3.0,0.342885,0.28554,0.31627,0.575035,0.6771900000000001,0.574315,0.08207,0.037265,0.10943,0.1225596418604254,0.2105514850467443,0.0305322531377896,0.1673607409000396,0.3995932221412658,0.0217457773862406,0.3034216500818729,0.5530951172113419,0.1049378968775271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
